ID,title,image,content,sku,price,salePrice,qtySold,eligibility,nextHigherAssembly),oem,oemPartNumber,tbq
3112,P01211,ACS01211,"Seal, Segmented",7d0e76c8dcc3,1090.48,,2,"A318-111, A318-112, A318-121, A318-122, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111,",14330-375 : VACUUM GENERATOR,Monogram Sanitation,2805580-1,
3113,P01214,ACS01214,"Strip, Sealing",ec4cd79c5fa6,10000,,0,"PW2037, PW2040",PW2000 - TURBINE ENGINE,Pratt &amp; Whitney,A8A1563,1
3114,P01215,ACS01215,"Seal, HPT Duct",837b1cff34cd,4.19,,0,"PW2037, PW2040",PW2000 - TURBINE ENGINE,Pratt &amp; Whitney,1A7647,
3115,P01217,ACS01217,"Nut Plate, Self Locking",396d7c5cbf5b,6.9,,0,"PW2037, PW2040",PW2000 - TURBINE ENGINE,Pratt &amp; Whitney,ST1377-03 / 753982,
3116,P01218,ACS01218,"Seal, HPT Duct",990c623c688a,3.39,,0,"PW2037, PW2040",PW2000 - TURBINE ENGINE,Pratt &amp; Whitney,1A7654,
3117,P01219,ACS01219,"Bushing, Sleeve",0be9f74f829e,36.75,,0,"PW2037, PW2040",PW2000 - TURBINE ENGINE,Pratt &amp; Whitney,1B3768,
3118,P01220,ACS01220,"Washer, Dimpled",1fcf1aa068cc,4.37,,0,"PW2037, PW2040, PW4050, PW4052, PW4056, PW4060, PW4060A, PW4060C, PW4062A, PW4152, PW4156, PW4156A, PW4158, PW4460, PW4462",PW2000 - TURBINE ENGINE,Pratt &amp; Whitney,51D249,
3119,P01226,ACS01226,"Plate, Diffuser",dd0d293cda67,235.43,,2,"A318-111, A318-112, A318-121, A318-122, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111,",14330-375 : VACUUM GENERATOR,Monogram Sanitation,2805278-1,
3120,P01227,ACS01227,"Housing Assy, Deswirl",4d56010ef1dd,987.91,,3,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,",14330-375 : VACUUM GENERATOR,Monogram Sanitation,2805490-4,
3121,P01228,ACS01228,"Cover Assy, Inlet",44dbacdefd1b,931.11,,13,"A318-111, A318-112, A318-121, A318-122, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111,",14330-375 : VACUUM GENERATOR,Monogram Sanitation,2805577-1,
3122,P01229,ACS01229,Release Mechanism (-17),d392cd7bc223,7873.95,,0,"767-200, 767-300","416T2003-14 : PACKBOARD ASSEMBLY, 416T2003-15 : PACKBOARD ASSEMBLY, 416T2003-25 : PACKBOARD ASSEMBLY, 416T2003-26 : PACKBOARD ASSEMBLY, 416T2003-29 : PACKBOARD ASSEMBLY, 416T2003-30 : PAC",Boeing,416T2003-17,
3123,P01230,ACS01230,Release Mechanism (-18),2a363b771046,7873.95,,0,"767-200, 767-300","416T2003-14 : PACKBOARD ASSEMBLY, 416T2003-15 : PACKBOARD ASSEMBLY, 416T2003-25 : PACKBOARD ASSEMBLY, 416T2003-26 : PACKBOARD ASSEMBLY, 416T2003-29 : PACKBOARD ASSEMBLY, 416T2003-30 : PAC",Boeing,416T2003-18,
3124,P01239,ACS01239,"Bellcrank, Valve",6e297fa02cc2,482.9,,0,"CF6-80A, CF6-80A1, CF6-80A2, CF6-80A3, CF6-80C2A1, CF6-80C2A2, CF6-80C2A3, CF6-80C2A5, CF6-80C2A8, CF6-80C2L1F, CF6-80C2B1, CF6-80C2B2, CF6-80C2B4, CF6-80C2B6, CF6-80C2B1F, CF6-80C2B2F, CF6-80C2B3F,",0,General Electric,9381M68G01,
3125,P01252,ACS01252,Cross-Piece,759e9f03e67a,1048.97,,0,"SA-365N, SA-365N1, AS-365N2, AS 365 N3",SC7283 - TAIL ROTOR SERVOCONTROL,Goodrich,4000U025,
3126,P01253,ACS01253,Pin,91cbaeca9491,329.87,,0,"SA-365N, SA-365N1, AS-365N2, AS 365 N3","SC8033 : MAIN &amp; TAIL ROTOR SERVOCONTROL, SC8034 : MAIN &amp; TAIL ROTOR SERVOCONTROL",Goodrich,801346 (288013460),
3127,P01254,ACS01254,Seal,4034e0c5b45e,785.15,,2,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2219691-1,
3128,P01255,ACS01255,Seal,77cfd79d4c47,250,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313, 757-200, 767-200, 767-300","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE, 680640-3 : AIR CYCLE MACHINE, 680640-4 : AIR CYCLE MACHINE",Honeywell,2205439-2,
3129,P01256,ACS01256,"Shaft, Thrust",36eed67f6a86,3262.49,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2206455-1,
3130,P01257,ACS01257,"Impeller, Axial",1c347065a2c2,10000,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2205576-1,1
3131,P01258,ACS01258,"Plate, Thrust",607e59563c79,3110.81,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2205578-3,
3132,P01259,ACS01259,"Shaft, Thrust",64cf9e2ca36b,5086,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205330-2 : AIR CYCLE MACHINE, 965A0000-02 : AIR CYCLE MACHINE",Honeywell,2219667-2,
3133,P01260,ACS01260,Plate,50267b335542,322.58,,1,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2205437-1,
3134,P01261,ACS01261,Shroud,d4267135189f,474.22,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205330-2 : AIR CYCLE MACHINE, 965A0000-02 : AIR CYCLE MACHINE",Honeywell,681648-1,
3135,P01262,ACS01262,Flange,95fac6ced883,1420.59,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205330-2 : AIR CYCLE MACHINE, 965A0000-02 : AIR CYCLE MACHINE",Honeywell,681636-1,
3136,P01263,ACS01263,Flange,5b379a69f2e6,1284.21,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2204077-1,
3137,P01264,ACS01264,Diffuser,c0e15c4d2530,4490.26,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2205989-1,
3138,P01266,ACS01266,"Rod, Piston",8c1fc9a2b1d1,10000,,0,"SA-365N, SA-365N1, AS-365N2, AS 365 N3","SC8033 : MAIN &amp; TAIL ROTOR SERVOCONTROL, SC8034 : MAIN &amp; TAIL ROTOR SERVOCONTROL",Goodrich,800445,1
3139,P01267,ACS01267,"Bush, Shouldered",f071a0de2f8b,10000,,0,"SA-365N, SA-365N1, AS-365N2, AS 365 N3","SC8033 : MAIN &amp; TAIL ROTOR SERVOCONTROL, SC8034 : MAIN &amp; TAIL ROTOR SERVOCONTROL",Goodrich,800237,1
3140,P01268,ACS01268,"Washer, Lock",ed3860485f02,10000,,0,"SA-365N, SA-365N1, AS-365N2, AS 365 N3","SC8033 : MAIN &amp; TAIL ROTOR SERVOCONTROL, SC8034 : MAIN &amp; TAIL ROTOR SERVOCONTROL",Goodrich,800238,1
3141,P01269,ACS01269,"Shaft, Fan",86a534a590a7,2139.97,,1,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2205996-1,
3142,P01270,ACS01270,"Plate Assembly, Thrust",dd5736793e68,10000,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2205578-1,1
3143,P01271,ACS01271,"Seal, Turbine",9b60936f5a26,407,,1,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313","2205630-2 : AIR CYCLE MACHINE, 2205630-3 : AIR CYCLE MACHINE, 983A0000-02 : AIR CYCLE MACHINE, 983A0000-03 : AIR CYCLE MACHINE",Honeywell,2205673-1,
3144,P01274,ACS01274,"Cup Washer, NDE",83493930ff0b,684.16,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313, A340-642","BA04103 (5910139) : AC GENERATOR, BA04104 (5912833) : AC GENERATOR, BA04105 : AC GENERATOR",Goodrich,81205703,
3145,P01275,ACS01275,"Cup Washer, DE",611eb1fddb03,571.33,,0,"A330-203, A330-223, A330-243, A330-323, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313, A340-642","BA04103 (5910139) : AC GENERATOR, BA04104 (5912833) : AC GENERATOR, BA04105 : AC GENERATOR",Goodrich,81205710,
3146,P01276,ACS01276,"Diverter, Flow",e86c2085d313,322.33,,1,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,",14330-375 : VACUUM GENERATOR,Monogram Sanitation,2805298-1,
3147,P01277,ACS01277,Seal,2c50bda44b38,36.03,,0,"A300 MODEL B2-1A, A300 MODEL B2-1C, A300 MODEL B4-2C, A300 MODEL B2K-3C, A300 MODEL B4-103, A300 MODEL B2-203, A300 MODEL B4-203, DC-10-10, DC-10-40, DC-10-30, DC-10-30F (KC-10A, KDC-10), DC-10-10F,","3800396-1 : AUXILIARY POWER UNIT, 380944-1 : TWIN SPOOL PNEUMATIC AND SHAFT POWER GAS TURBINE ENGINE, 381026-2 : TWIN SPOOL PNEUMATIC AND SHAFT POWER GAS TURBINE ENGINE, TSCP700 : APU",Honeywell,3614496-1,
3148,P01278,ACS01278,"Diaphragm, Air",77452a2f71a5,59.16,,37,"A300 MODEL B2-1A, A300 MODEL B2-1C, A300 MODEL B4-2C, A300 MODEL B2K-3C, A300 MODEL B4-103, A300 MODEL B2-203, A300 MODEL B4-203, A310 MODEL 204, A310 MODEL 221, A310 MODEL 222, A310 MODEL 203, A310","""979806 : 4"" SURGE CONTROL VALVE""",Honeywell,3169899-2,
3149,P01287,ACS01287,Seal,4ccf2e2b25d6,37.48,,0,"A300 MODEL B2-1A, A300 MODEL B2-1C, A300 MODEL B4-2C, A300 MODEL B2K-3C, A300 MODEL B4-103, A300 MODEL B2-203, A300 MODEL B4-203, DC-10-10, DC-10-40, DC-10-30, DC-10-30F (KC-10A, KDC-10), DC-10-10F,","3800396-1 : AUXILIARY POWER UNIT, 380944-1 : TWIN SPOOL PNEUMATIC AND SHAFT POWER GAS TURBINE ENGINE, 381026-2 : TWIN SPOOL PNEUMATIC AND SHAFT POWER GAS TURBINE ENGINE, 381026-2-1 : TWIN SPO",Honeywell,3613108-3,
3150,P01290,ACS01290,Gasket,05f2e85082f0,37.09,,3,"A330-301, A330-302, A330-303, A330-321, A330-322, A330-323, A330-341, A330-342, A330-343, A340-211, A340-212, A340-213, A340-311, A340-312, A340-313, A340-541, A340-642, 777-200, 777-300, 777-300ER,","3800610 : APU, 3800454 : AUXILIARY POWER UNIT, 3800550-1 : GAS TURBINE ENGINE ASSEMBLY",Honeywell,3881260-2,
3151,P01291,ACS01291,"Ring, Shouldered",416580bb3b73,50.56,,3,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131,","754C0000-01 : HEAT EXCHANGER MAIN, 755C0000-01 : REHEATER",Liebherr,55-811180,
3152,P01292,ACS01292,"Ring, Shouldered",9063b7f3a2ed,50.56,,3,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131,","754C0000-01 : HEAT EXCHANGER MAIN, 755C0000-01 : REHEATER",Liebherr,56-811180,
3153,P01293,ACS01293,Seal Assy.,e6916cdfd4cb,504.48,,0,"A318-111, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-233, A321-112, A321-131, A321-211, A321-232, 737-700, 737-800, 737-600","3291238-1 : SURGE CONTROL VALVE, 3291238-2 : SURGE CONTROL VALVE",Honeywell,3175896-10,
3154,P01294,ACS01294,O-Ring,db2fa6c42ae8,28.88,,10,"A300 MODEL B4-103, A300 MODEL B4-203, A310 MODEL 324, 717-200, 737-600, 767-300, 777-200","9710-1 : FAUCET ASSEMBLY, 9710-5 : FAUCET ASSEMBLY, 9710-7 : FAUCET ASSEMBLY, 9834-100 : FAUCET ASSEMBLY, 9834-17 : FAUCET ASSEMBLY, 9834-500 : FAUCET ASSEMBLY",Adams Rite Aerospace,20106-106,
3155,P01297,ACS01297,"Housing Assy, Second Stage",af8bab6f407c,1803.95,,3,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131,",14330-375 : VACUUM GENERATOR,Monogram Sanitation,67410353-1,
3156,P01299,ACS01299,Packing,3bd1ef1dfb11,13.39,,1,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1355-092,
3157,P01300,ACS01300,Packing,c933e1551273,8.47,,0,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1355-270,
3158,P01301,ACS01301,Packing,cfb5bcfd6b98,4.85,,36,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1355-282,
3159,P01302,ACS01302,Packing,75ab43744ce1,9.09,,0,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1355-290,
3160,P01303,ACS01303,Packing,d0b955232036,93.83,,14,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1355-794,
3161,P01304,ACS01304,Seal,53af2767e3ac,104.48,,4,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1382-228,
3162,P01305,ACS01305,Ring,ea0486d1c7b4,22.44,,10,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-164,
3163,P01306,ACS01306,Ring,94ac1a402fe7,20.23,,14,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-166,
3164,P01307,ACS01307,Ring,34e42004165b,66.78,,0,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-180,
3165,P01308,ACS01308,Ring,cd27b27e3c55,45.75,,9,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-202,
3166,P01309,ACS01309,Ring,f949f8717ca0,22.19,,15,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-246,
3167,P01310,ACS01310,Ring,a2da2e135447,83.76,,4,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-290,
3168,P01311,ACS01311,Ring,f1f8028064f8,36.29,,0,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-296,
3169,P01312,ACS01312,Ring,ca1755c8df94,43.24,,4,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-326,
3170,P01313,ACS01313,Ring,b2cc092d61ca,62.39,,13,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-332,
3171,P01314,ACS01314,Seal,a5b53a727dc2,57.36,,8,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, V2522-A5, V2524-A5, V2527-A5, V2530-A5, V2525-D5, V2528-D5, V2533-A5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,1391-578,
3172,P01315,ACS01315,"Valve Assy, PC Regulator",8196dad8f6a8,2593.07,,1,"V2522-A5, V2525-D5, V2524-A5, V2527-A5, V2530-A5, V2533-A5, V2528-D5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,5225-812,
3173,P01316,ACS01316,"Valve Assy, Pressure Raising",5e09b938e253,3993.03,,0,"V2522-A5, V2525-D5, V2524-A5, V2527-A5, V2530-A5, V2533-A5, V2528-D5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,5225-870,
3174,P01317,ACS01317,"Valve Assy, Overspeed",a551c1c2b1b9,4832.33,,0,"V2522-A5, V2525-D5, V2524-A5, V2527-A5, V2530-A5, V2533-A5, V2528-D5","8061-626 : HYDROMECHANICAL FUEL CONTROL , 8061-627 : HYDROMECHANICAL FUEL CONTROL , 8061-632 : HYDROMECHANICAL FUEL CONTROL , 8061-633 : HYDROMECHANICAL FUEL CONTROL , 8061-636 : HYDROMECHA",Woodward Governor,5225-922,
3175,P01318,ACS01318,Spring,43c4c9b250cb,68.89,,0,"SA-365N, SA-365N1, AS-365N2, AS 365 N3","SC8034-1 : SERVOCONTROL, SC8034-2 : SERVOCONTROL",Goodrich,132137,
3176,P01326,ACS01326,"Ring, Guide",e26633ef25d0,392.09,,0,"A330-202, A330-203, A330-223, A330-243, A330-243F, A330-301, A330-302, A330-322, A330-323, A330-342, A330-343","6764B030000 : HP BLEED VALVE, 6764B040000 : HP BLEED VALVE",Liebherr,6764-11,
3177,P01327,ACS01327,"Ring, Guide",642e60a6efc9,244.31,,2,"A330-202, A330-203, A330-223, A330-243, A330-243F, A330-301, A330-302, A330-322, A330-323, A330-342, A330-343","6764B030000 : HP BLEED VALVE, 6764B040000 : HP BLEED VALVE",Liebherr,6764-132,
3178,P01328,ACS01328,"Guide, Piston",085ed139b66e,541.09,,0,"A330-202, A330-203, A330-223, A330-243, A330-243F, A330-301, A330-302, A330-322, A330-323, A330-342, A330-343","6764B030000 : HP BLEED VALVE, 6764B040000 : HP BLEED VALVE",Liebherr,6764-0353,
3179,P01329,ACS01329,"Ring, Carbon",7c6c49b5c49a,110.99,,0,"A330-202, A330-203, A330-223, A330-243, A330-243F, A330-301, A330-302, A330-322, A330-323, A330-342, A330-343","6764B030000 : HP BLEED VALVE, 6764B040000 : HP BLEED VALVE",Liebherr,6763-254,
3180,P01330,ACS01330,"Ring, Sealing",8364cf7c6181,56.76,,0,"A330-202, A330-203, A330-223, A330-243, A330-243F, A330-301, A330-302, A330-322, A330-323, A330-342, A330-343","6764B030000 : HP BLEED VALVE, 6764B040000 : HP BLEED VALVE",Liebherr,6764-295,
3181,P01331,ACS01331,"Ring, Sealing",e91b1a0e0b67,56.21,,14,"A330-202, A330-203, A330-223, A330-243, A330-243F, A330-301, A330-302, A330-322, A330-323, A330-342, A330-343","6764B030000 : HP BLEED VALVE, 6764B040000 : HP BLEED VALVE",Liebherr,6764-297,
3182,P01332,ACS01332,"Ring, Sealing, Chamfered",4df66d161802,73.51,,0,"A330-202, A330-203, A330-223, A330-243, A330-243F, A330-301, A330-302, A330-322, A330-323, A330-342, A330-343","6764B030000 : HP BLEED VALVE, 6764B040000 : HP BLEED VALVE",Liebherr,6764-299,
